fg3a_per_fga_pct,Yyy,vorp,ws_per_48,pos,player,team_id,ows,tov_pct,ts_pct,stl_pct,drb_pct,blk_pct,Xxx,per,orb_pct,dws,season,usg_pct,link,ast_pct,obpm,fta_per_fga_pct,bpm,g,age,dbpm,pseudo,mp,trb_pct,ws
.145,,0.6,.119,PG,Allen Iverson*,PHI,1.0,13.0,.529,2.7,6.4,0.1,,23.5,1.3,0.5,06/07,36.7,i/iversal01.html,34.0,4.1,.475,2.0,15,31,-2.2,iversal01,640,3.8,1.6
.152,,1.3,.105,SG,Allen Iverson*,DEN,2.9,15.1,.545,2.1,7.1,0.4,,18.4,0.9,1.7,06/07,27.1,i/iversal01.html,28.3,1.6,.460,0.4,50,31,-1.2,iversal01,2121,4.0,4.6
.112,,-0.3,.030,PG,Royal Ivey,ATL,0.0,16.4,.496,2.4,8.1,0.6,,9.6,3.3,0.4,06/07,16.2,i/iveyro01.html,14.1,-3.1,.245,-4.4,53,25,-1.3,iveyro01,539,5.7,0.3
.255,,1.3,.087,PG,Jarrett Jack,POR,3.8,18.4,.571,1.8,9.1,0.3,,14.5,0.8,1.0,06/07,18.0,j/jackja01.html,26.2,1.2,.396,-0.1,79,23,-1.3,jackja01,2651,4.9,4.8
.319,,0.7,.088,SG,Bobby Jackson,NOK,1.2,11.6,.500,2.0,12.1,0.4,,15.1,3.6,1.3,06/07,23.0,j/jacksbo01.html,17.9,0.7,.324,0.1,56,33,-0.6,jacksbo01,1330,7.7,2.5
.395,,0.0,.043,SF,Luke Jackson,TOT,0.0,13.0,.511,1.9,6.9,0.6,,10.3,1.7,0.1,06/07,18.1,j/jackslu02.html,14.9,-1.4,.209,-3.1,13,25,-1.7,jackslu02,138,4.3,0.1
.500,,-0.1,-0.273,SF,Luke Jackson,LAC,-0.1,11.1,.188,0.0,7.4,0.0,,-6.0,0.0,0.0,06/07,26.0,j/jackslu02.html,37.5,-9.2,.000,-16.1,3,25,-6.8,jackslu02,16,3.7,-0.1
.371,,0.0,.084,SF,Luke Jackson,TOR,0.1,13.3,.578,2.1,6.8,0.6,,12.5,1.9,0.1,06/07,17.1,j/jackslu02.html,11.9,-0.4,.257,-1.4,10,25,-1.0,jackslu02,122,4.3,0.2
.003,,-0.7,.033,PF,Marc Jackson,NOK,-0.2,13.0,.471,1.1,15.0,0.5,,11.9,6.8,0.9,06/07,22.2,j/jacksma02.html,9.6,-3.5,.265,-4.6,56,32,-1.1,jacksma02,1025,10.8,0.7
.329,,0.9,.079,SF-SG,Stephen Jackson,TOT,2.3,14.5,.540,1.7,7.5,1.0,,14.4,2.7,1.7,06/07,22.1,j/jacksst02.html,18.8,0.6,.317,-0.6,75,28,-1.2,jacksst02,2479,5.0,4.1
.321,,0.2,.069,SG,Stephen Jackson,IND,0.7,14.1,.527,1.4,7.8,1.3,,13.1,1.6,1.0,06/07,21.7,j/jacksst02.html,16.7,-0.2,.340,-1.3,37,28,-1.1,jacksst02,1186,4.6,1.7
.337,,0.7,.089,SF,Stephen Jackson,GSW,1.6,14.9,.550,1.9,7.2,0.8,,15.7,3.7,0.8,06/07,22.5,j/jacksst02.html,20.6,1.4,.298,0.1,38,28,-1.3,jacksst02,1293,5.4,2.4
.000,,-0.4,-0.031,C,Jerome James,NYK,-0.5,20.9,.437,1.2,19.4,4.4,,5.1,9.2,0.3,06/07,18.3,j/jamesje01.html,1.8,-7.8,.228,-8.3,41,31,-0.4,jamesje01,273,14.4,-0.2
.191,,7.6,.206,SF,LeBron James,CLE,8.0,11.5,.552,2.1,16.6,1.3,,24.5,3.0,5.7,06/07,31.0,j/jamesle01.html,29.1,5.4,.432,7.4,78,22,2.0,jamesle01,3190,9.6,13.7
.306,,-0.2,.065,PG,Mike James,MIN,1.8,14.1,.528,1.4,7.8,0.3,,13.3,1.5,1.1,06/07,20.5,j/jamesmi01.html,23.7,0.0,.262,-2.3,82,31,-2.3,jamesmi01,2069,4.7,2.8
.333,,1.9,.123,PF,Antawn Jamison,WAS,5.2,7.5,.545,1.5,19.0,1.0,,18.4,5.6,1.6,06/07,22.8,j/jamisan01.html,8.8,2.4,.270,0.9,70,30,-1.5,jamisan01,2662,12.1,6.8
.262,,0.5,.048,SG,Marko Jaric,MIN,0.1,19.5,.510,2.5,9.7,0.8,,9.6,4.3,1.5,06/07,13.5,j/jaricma01.html,14.1,-1.8,.271,-0.8,70,28,1.0,jaricma01,1555,7.1,1.5
.404,,-0.6,.056,SG-PG,Sarunas Jasikevicius,TOT,0.6,19.8,.531,1.3,6.4,0.1,,12.4,1.7,0.5,06/07,20.6,j/jasiksa01.html,28.3,-1.0,.295,-4.5,63,30,-3.5,jasiksa01,973,4.0,1.1
.389,,-0.3,.072,SG,Sarunas Jasikevicius,IND,0.6,19.1,.548,1.0,6.7,0.0,,12.9,1.7,0.4,06/07,20.8,j/jasiksa01.html,28.4,-0.2,.290,-3.8,37,30,-3.5,jasiksa01,664,4.2,1.0
.436,,-0.3,.023,PG,Sarunas Jasikevicius,GSW,0.0,21.3,.493,2.0,5.8,0.2,,11.3,1.7,0.2,06/07,20.1,j/jasiksa01.html,28.0,-2.5,.307,-6.0,26,30,-3.5,jasiksa01,309,3.7,0.2
.001,,1.5,.137,C,Al Jefferson,BOS,3.3,11.8,.547,1.1,27.4,3.5,,19.8,12.0,3.3,06/07,22.4,j/jeffeal01.html,7.2,-0.5,.334,0.6,69,22,1.0,jeffeal01,2319,19.5,6.6
.218,,0.1,.082,SF,Richard Jefferson,NJN,2.0,12.9,.555,0.9,11.5,0.3,,13.8,2.9,1.4,06/07,22.1,j/jefferi01.html,13.1,-0.5,.490,-1.8,55,26,-1.3,jefferi01,1956,7.2,3.4
.097,,0.8,.043,SF,Jared Jeffries,NYK,0.1,20.5,.473,1.8,11.4,1.8,,8.6,10.2,1.0,06/07,10.3,j/jeffrja01.html,7.9,-1.6,.330,0.3,55,25,2.0,jeffrja01,1307,10.8,1.2
.000,,-0.1,.083,PF,Alexander Johnson,MEM,0.7,17.5,.588,1.7,20.8,3.5,,13.2,7.9,0.6,06/07,16.1,j/johnsal01.html,3.6,-2.7,.698,-2.7,59,23,0.0,johnsal01,753,14.4,1.3
.091,,0.1,.183,PF,Amir Johnson,DET,0.2,18.7,.600,2.2,21.1,8.1,,20.6,14.4,0.3,06/07,18.5,j/johnsam01.html,4.1,-1.2,.424,2.7,8,19,3.9,johnsam01,124,17.7,0.5
.213,,-0.7,.045,PG,Anthony Johnson,TOT,0.4,17.0,.480,1.4,7.3,0.2,,9.9,2.1,0.8,06/07,15.8,j/johnsan02.html,24.9,-1.9,.178,-4.1,67,32,-2.2,johnsan02,1301,4.7,1.2
.199,,-0.1,.070,PG,Anthony Johnson,DAL,0.2,16.3,.479,1.5,7.3,0.1,,9.3,2.9,0.6,06/07,15.7,j/johnsan02.html,21.2,-1.8,.199,-2.7,40,32,-0.9,johnsan02,562,5.1,0.8
.223,,-0.6,.026,PG,Anthony Johnson,ATL,0.2,17.6,.481,1.2,7.3,0.2,,10.3,1.4,0.2,06/07,15.9,j/johnsan02.html,27.7,-2.0,.162,-5.1,27,32,-3.1,johnsan02,739,4.3,0.4
.571,,-0.3,-0.032,SF,DerMarr Johnson,DEN,-0.7,14.2,.414,1.9,12.5,2.1,,6.1,2.7,0.5,06/07,19.5,j/johnsde03.html,6.0,-4.6,.136,-5.3,39,26,-0.6,johnsde03,419,7.7,-0.3
.274,,2.1,.105,SG,Joe Johnson,ATL,4.1,12.1,.558,1.4,9.6,0.4,,19.5,2.7,1.0,06/07,28.3,j/johnsjo02.html,21.8,4.0,.276,1.6,57,25,-2.5,johnsjo02,2359,6.1,5.1
.158,,0.3,.125,PF,Linton Johnson,NOK,0.8,11.6,.548,2.4,18.2,2.0,,14.0,8.2,1.0,06/07,14.8,j/johnsli01.html,4.0,-1.5,.195,-0.4,54,26,1.0,johnsli01,720,13.1,1.9
.097,,-0.2,.045,SF,Bobby Jones,PHI,0.0,13.9,.495,1.7,12.5,0.2,,9.4,7.9,0.3,06/07,17.7,j/jonesbo02.html,7.8,-2.8,.441,-4.1,44,23,-1.3,jonesbo02,336,10.2,0.3
.026,,-0.9,.019,SG,Dahntay Jones,MEM,0.7,14.6,.542,1.2,7.6,1.0,,9.6,3.4,0.0,06/07,17.0,j/jonesda02.html,6.6,-2.4,.377,-4.1,78,26,-1.8,jonesda02,1671,5.5,0.7
.651,,0.0,.097,PG,Damon Jones,CLE,1.2,8.8,.525,0.7,5.8,0.1,,10.2,0.9,1.1,06/07,15.9,j/jonesda01.html,12.7,0.0,.124,-2.1,60,30,-2.1,jonesda01,1173,3.3,2.4
.000,,-0.1,-0.068,PF,Dwayne Jones,CLE,-0.1,35.5,.412,0.0,33.1,0.0,,-0.5,6.3,0.0,06/07,14.2,j/jonesdw02.html,0.0,-13.3,6.000,-17.3,4,23,-4.0,jonesdw02,18,19.4,0.0
.526,,1.1,.094,SG,Eddie Jones,TOT,1.7,9.4,.542,2.2,11.6,0.5,,12.3,2.3,1.4,06/07,14.7,j/jonesed02.html,10.9,0.7,.178,0.7,64,35,0.0,jonesed02,1594,7.1,3.1
.490,,-0.1,.013,SG,Eddie Jones,MEM,0.0,12.2,.485,2.0,10.0,0.3,,8.6,3.0,0.1,06/07,15.2,j/jonesed02.html,9.1,-1.1,.225,-2.5,29,35,-1.5,jonesed02,561,6.5,0.2
.546,,1.1,.138,SG,Eddie Jones,MIA,1.7,7.7,.574,2.4,12.5,0.6,,14.3,2.0,1.3,06/07,14.4,j/jonesed02.html,11.9,1.6,.151,2.4,35,35,0.8,jonesed02,1033,7.4,3.0
.355,,0.0,.044,SG,Fred Jones,TOT,0.2,14.0,.501,1.9,8.4,0.9,,10.0,2.1,1.0,06/07,16.9,j/jonesfr01.html,12.8,-1.6,.316,-1.9,63,27,-0.3,jonesfr01,1319,5.2,1.2
.406,,0.1,.043,SG,Fred Jones,TOR,0.0,14.8,.516,1.8,9.0,1.1,,9.9,2.1,0.8,06/07,18.0,j/jonesfr01.html,9.6,-1.6,.353,-1.6,39,27,0.0,jonesfr01,870,5.5,0.8
.241,,0.0,.044,SG,Fred Jones,POR,0.2,12.1,.466,2.2,7.3,0.7,,10.3,1.9,0.2,06/07,14.7,j/jonesfr01.html,18.9,-1.5,.232,-2.4,24,27,-1.0,jonesfr01,449,4.6,0.4
.541,,0.4,.077,SF,James Jones,PHO,1.0,5.6,.510,1.0,11.5,2.1,,10.8,2.9,1.2,06/07,16.5,j/jonesja02.html,4.5,-0.6,.184,-1.0,76,26,-0.4,jonesja02,1376,7.5,2.2
.627,,-0.2,-0.061,SF,Jumaine Jones,PHO,-0.3,11.9,.386,1.8,13.7,0.5,,3.2,5.3,0.1,06/07,19.2,j/jonesju01.html,1.0,-5.2,.039,-7.9,18,27,-2.6,jonesju01,138,9.7,-0.2
.008,,-0.1,.117,PF,Solomon Jones,ATL,1.0,13.4,.587,0.9,15.9,4.9,,12.3,8.7,0.7,06/07,12.8,j/jonesso01.html,2.7,-2.7,.586,-2.5,58,22,0.2,jonesso01,666,12.3,1.6
.002,,-0.3,.063,C,Chris Kaman,LAC,-0.3,16.4,.502,1.0,23.3,4.1,,12.9,8.9,3.2,06/07,19.0,k/kamanch01.html,6.1,-3.9,.344,-2.5,75,24,1.4,kamanch01,2176,16.2,2.9
.373,,0.6,.114,SF,Jason Kapono,MIA,2.9,10.5,.613,1.1,10.0,0.1,,13.8,1.8,1.3,06/07,17.9,k/kaponja01.html,7.9,0.9,.131,-0.7,67,25,-1.6,kaponja01,1767,6.0,4.2
.086,,0.0,.087,PF,Viktor Khryapa,CHI,-0.1,16.4,.448,2.2,18.1,0.3,,9.5,10.0,0.5,06/07,18.8,k/khryavi01.html,13.9,-3.4,.371,-1.9,33,24,1.5,khryavi01,231,14.1,0.4
.398,,5.2,.152,PG,Jason Kidd,NJN,5.1,17.4,.516,2.3,20.8,0.6,,19.4,5.5,4.1,06/07,19.4,k/kiddja01.html,41.4,3.0,.253,5.0,80,33,2.0,kiddja01,2933,13.2,9.3
.151,,-0.1,.046,SG,Tarence Kinsey,MEM,0.6,11.7,.532,2.8,8.4,0.1,,13.0,3.6,0.3,06/07,18.4,k/kinseta01.html,7.0,-1.0,.322,-2.4,48,22,-1.4,kinseta01,967,6.0,0.9
.179,,3.1,.104,SF,Andrei Kirilenko,UTA,1.6,20.5,.558,1.9,14.3,5.8,,14.3,5.2,2.9,06/07,14.4,k/kirilan01.html,14.5,-0.5,.572,4.0,70,25,4.4,kirilan01,2049,9.8,4.4
.466,,-0.1,.090,PF,Linas Kleiza,DEN,1.6,12.9,.561,0.9,14.1,0.7,,11.1,5.9,1.2,06/07,17.6,k/kleizli01.html,4.5,-0.5,.285,-2.3,79,22,-1.7,kleizli01,1488,10.1,2.8
.050,,-0.1,.070,PG,Brevin Knight,CHA,0.7,18.5,.487,2.7,9.7,0.2,,14.3,1.3,1.1,06/07,18.4,k/knighbr01.html,37.5,-1.3,.353,-2.4,45,31,-1.0,knighbr01,1273,5.3,1.8
.313,,-0.1,-0.057,SF,Yaroslav Korolev,LAC,-0.1,5.1,.322,3.9,5.8,0.0,,8.0,2.9,0.0,06/07,22.1,k/korolya01.html,15.4,-4.8,.375,-6.8,10,19,-2.0,korolya01,41,4.4,0.0
.363,,0.9,.097,SF,Kyle Korver,PHI,2.9,11.1,.569,1.3,12.0,0.7,,14.2,1.6,1.7,06/07,21.3,k/korveky01.html,8.0,0.9,.247,-0.5,74,25,-1.5,korveky01,2288,6.8,4.6
.003,,0.1,.109,C,Nenad Krstic,NJN,1.1,12.1,.566,0.6,17.3,2.2,,16.9,7.1,0.9,06/07,23.5,k/krstine01.html,10.2,-1.2,.375,-1.5,26,23,-0.3,krstine01,848,12.2,1.9
.225,,-0.2,.021,PF,Raef LaFrentz,POR,-0.1,10.3,.441,1.1,16.2,2.5,,8.7,8.7,0.2,06/07,16.8,l/lafrera01.html,3.7,-3.4,.255,-4.5,27,30,-1.1,lafrera01,352,12.4,0.2
.000,,0.0,.047,C,James Lang,WAS,0.0,15.2,.491,0.0,12.9,4.2,,6.6,10.2,0.0,06/07,10.6,l/langja01.html,5.2,-3.5,.556,-4.0,11,23,-0.5,langja01,55,11.5,0.1
.000,,2.5,.191,PF,David Lee,NYK,4.8,16.2,.652,1.5,27.6,1.1,,20.2,13.6,2.1,06/07,14.9,l/leeda02.html,10.2,2.2,.433,3.8,58,23,1.6,leeda02,1731,20.7,6.9
.385,,3.1,.155,SF,Rashard Lewis,SEA,6.3,9.4,.587,1.5,15.7,1.3,,20.7,4.6,1.3,06/07,24.4,l/lewisra02.html,10.8,4.4,.313,3.3,60,27,-1.1,lewisra02,2348,10.1,7.6
.000,,-0.1,-0.116,PG,Randy Livingston,SEA,-0.1,25.0,.000,0.0,0.0,0.0,,-1.2,4.6,0.0,06/07,7.0,l/livinra01.html,20.0,-8.1,.000,-11.8,4,31,-3.6,livinra01,26,2.3,-0.1
.036,,0.5,.072,PG,Shaun Livingston,LAC,0.9,17.8,.503,1.9,9.4,1.4,,13.7,4.2,1.6,06/07,17.4,l/livinsh01.html,28.3,-0.9,.258,-0.9,54,21,0.0,livinsh01,1611,6.8,2.4
.211,,0.2,.148,PG,Kyle Lowry,MEM,0.4,19.3,.556,4.1,13.0,0.4,,18.3,8.2,0.2,06/07,16.1,l/lowryky01.html,27.3,2.3,.737,3.3,10,20,1.0,lowryky01,175,10.6,0.5
.378,,-0.1,.081,PG,John Lucas III,HOU,0.0,8.4,.468,2.3,8.1,0.0,,11.8,2.7,0.6,06/07,21.8,l/lucasjo02.html,15.1,-1.9,.122,-2.9,47,24,-1.0,lucasjo02,383,5.4,0.6
.307,,-0.4,.081,PG,Tyronn Lue,ATL,2.2,12.5,.534,0.9,7.0,0.0,,14.1,1.5,0.3,06/07,21.0,l/luety01.html,23.9,0.8,.311,-3.2,56,29,-4.0,luety01,1488,4.2,2.5
.000,,-0.2,.042,C,Mark Madsen,MIN,0.0,27.4,.547,1.1,12.8,1.6,,4.5,9.1,0.4,06/07,7.5,m/madsema01.html,3.0,-4.0,.674,-3.5,56,31,0.5,madsema01,473,11.0,0.4
.080,,1.3,.146,SF,Corey Maggette,LAC,4.5,15.6,.583,1.5,18.2,0.5,,18.6,4.7,2.5,06/07,26.0,m/maggeco01.html,15.9,0.8,.783,0.2,75,27,-0.6,maggeco01,2291,11.5,7.0
.000,,-1.1,.032,C,Jamaal Magloire,POR,-0.4,20.5,.527,0.7,25.4,3.1,,11.5,10.8,1.5,06/07,17.4,m/magloja01.html,2.9,-4.3,.613,-4.7,81,28,-0.4,magloja01,1703,18.0,1.1
.000,,-0.1,-0.196,PF,Renaldo Major,GSW,-0.1,8.4,.230,3.6,8.3,0.0,,-3.7,0.0,0.0,06/07,18.7,m/majorre01.html,0.0,-13.0,.200,-15.2,1,24,-2.3,majorre01,27,4.1,-0.1
.362,,1.5,.103,PG,Stephon Marbury,NYK,4.8,13.8,.539,1.4,7.6,0.3,,15.3,1.6,1.1,06/07,21.5,m/marbust01.html,25.2,2.2,.405,0.1,74,29,-2.1,marbust01,2748,4.6,5.9
.235,,5.7,.191,SF,Shawn Marion,PHO,6.7,8.8,.594,2.6,22.6,2.8,,20.8,7.0,5.3,06/07,19.3,m/mariosh01.html,6.7,2.4,.232,5.5,80,28,3.2,mariosh01,3010,15.2,12.0
.308,,-0.3,-0.070,PF,Damir Markota,MIL,-0.3,20.9,.449,0.9,14.0,0.5,,5.0,7.5,0.0,06/07,19.1,m/markoda01.html,5.2,-5.7,.212,-9.0,30,21,-3.3,markoda01,170,10.7,-0.2
.167,,0.0,.043,PF,Sean Marks,PHO,0.0,0.0,.436,0.0,19.6,4.1,,6.7,0.0,0.0,06/07,18.2,m/marksse01.html,0.0,-7.7,.333,-11.2,3,31,-3.4,marksse01,17,10.3,0.0
.550,,0.8,.135,PF,Donyell Marshall,CLE,1.3,11.3,.536,1.5,20.8,2.5,,15.3,7.2,2.6,06/07,19.8,m/marshdo01.html,5.7,-0.2,.162,0.2,81,33,0.4,marshdo01,1360,13.8,3.8
.202,,-0.4,.001,SG,Rawle Marshall,IND,-0.3,14.9,.455,1.7,6.9,1.0,,6.7,2.5,0.3,06/07,15.9,m/marshra01.html,5.7,-5.1,.506,-6.0,40,24,-0.9,marshra01,361,4.6,0.0
.394,,-0.2,.031,PG,Darrick Martin,TOR,0.0,10.4,.455,0.7,5.4,0.0,,11.6,1.1,0.1,06/07,24.3,m/martida01.html,31.7,-0.9,.223,-5.9,31,35,-5.0,martida01,220,3.2,0.1
.063,,-0.1,-0.036,PF,Kenyon Martin,DEN,-0.1,19.0,.446,0.0,24.7,0.0,,5.4,10.9,0.1,06/07,17.9,m/martike01.html,2.4,-7.0,.750,-10.2,2,29,-3.3,martike01,63,17.9,0.0
.312,,3.2,.173,SG,Kevin Martin,SAC,8.3,9.3,.614,1.8,11.6,0.3,,20.1,2.8,1.9,06/07,23.2,m/martike02.html,10.9,3.8,.534,2.4,80,23,-1.4,martike02,2818,7.1,10.2
.000,,-1.0,.011,SF,Desmond Mason,NOK,-1.2,15.6,.493,1.1,10.1,0.7,,10.8,5.4,1.8,06/07,21.9,m/masonde01.html,7.6,-3.0,.359,-3.5,75,29,-0.5,masonde01,2575,7.7,0.6
.570,,-0.5,-0.005,SG,Roger Mason,WAS,-0.2,9.3,.443,1.3,9.1,0.9,,7.2,1.6,0.1,06/07,18.3,m/masonro01.html,10.9,-2.2,.089,-5.6,62,26,-3.4,masonro01,492,5.3,-0.1
.000,,0.0,.091,C,Jason Maxiell,DET,0.3,14.1,.518,1.7,12.3,4.9,,14.4,11.1,1.5,06/07,18.9,m/maxieja01.html,2.5,-3.0,.523,-2.0,67,23,1.0,maxieja01,943,11.7,1.8
.009,,0.6,.127,PF,Sean May,CHA,1.3,12.9,.551,1.2,23.3,2.2,,19.1,10.0,1.0,06/07,23.5,m/mayse01.html,14.5,0.1,.341,0.9,35,22,0.8,mayse01,838,16.5,2.2
.424,,-0.3,-0.023,SG,Rashad McCants,MIN,-0.7,16.5,.454,2.5,6.9,1.0,,7.2,3.1,0.5,06/07,20.3,m/mccanra01.html,10.8,-3.4,.328,-4.4,37,22,-1.0,mccanra01,554,5.1,-0.3
.000,,-0.1,-0.537,SG,Chris McCray,MIL,-0.1,40.0,.000,0.0,0.0,0.0,,-20.7,0.0,0.0,06/07,18.8,m/mccrach01.html,0.0,-20.6,.000,-24.6,5,22,-4.0,mccrach01,12,0.0,-0.1
.000,,1.5,.168,PF,Antonio McDyess,DET,2.8,11.1,.552,1.9,22.7,2.9,,18.1,11.3,3.2,06/07,18.6,m/mcdyean01.html,7.2,-0.4,.257,1.5,82,32,1.8,mcdyean01,1729,17.0,6.0
.077,,0.0,.102,PF,Ivan McFarlin,PHI,0.1,5.9,.466,0.0,11.7,0.0,,12.2,20.6,0.0,06/07,19.2,m/mcfariv01.html,4.0,-0.7,.538,-5.5,11,24,-4.8,mcfariv01,41,16.1,0.1
.257,,5.2,.163,SG,Tracy McGrady,HOU,4.1,11.2,.515,1.9,14.5,1.1,,23.2,2.6,4.5,06/07,35.0,m/mcgratr01.html,37.5,4.6,.330,6.2,71,27,1.6,mcgratr01,2539,8.6,8.6
.044,,-0.8,-0.004,PG,Jeff McInnis,CHA,-0.3,17.7,.423,1.0,8.4,0.0,,7.7,2.3,0.3,06/07,15.3,m/mcinnje01.html,27.7,-4.2,.177,-6.5,38,32,-2.3,mcinnje01,702,5.2,-0.1
.000,,-0.1,.039,SF,Aaron McKie,LAL,0.0,32.0,.647,1.6,15.1,0.0,,7.5,0.9,0.1,06/07,8.6,m/mckieaa01.html,14.4,-3.9,.000,-4.2,10,34,-0.4,mckieaa01,131,8.0,0.1
.239,,-0.6,.051,PG,Keith McLeod,TOT,0.3,17.1,.520,1.7,6.3,0.5,,10.2,0.6,0.4,06/07,16.3,m/mcleoke01.html,18.7,-3.0,.415,-5.2,48,27,-2.2,mcleoke01,718,3.4,0.8
.219,,-0.2,.073,PG,Keith McLeod,GSW,0.4,15.2,.538,2.2,5.3,0.6,,12.3,0.9,0.2,06/07,17.0,m/mcleoke01.html,16.6,-2.4,.505,-4.5,26,27,-2.1,mcleoke01,379,3.0,0.6
.265,,-0.3,.027,PG,Keith McLeod,IND,0.0,19.7,.495,1.1,7.3,0.4,,8.0,0.3,0.2,06/07,15.5,m/mcleoke01.html,21.0,-3.7,.301,-6.0,22,27,-2.3,mcleoke01,339,3.8,0.2
.069,,-0.1,.107,C,Stanislav Medvedenko,ATL,0.1,11.7,.556,0.0,15.1,1.9,,13.7,5.9,0.0,06/07,24.3,m/medvest01.html,4.4,-3.3,.690,-8.1,14,27,-4.8,medvest01,81,10.4,0.2
.000,,-0.2,.022,PF,Pops Mensah-Bonsu,DAL,-0.1,26.5,.582,0.8,19.9,0.0,,11.6,15.6,0.1,06/07,22.3,m/mensapo01.html,0.0,-6.0,1.059,-11.7,12,23,-5.7,mensapo01,71,17.8,0.0
.276,,-0.4,-0.062,SG,C.J. Miles,UTA,-0.7,18.2,.400,1.5,7.8,0.9,,2.8,3.6,0.3,06/07,18.5,m/milescj01.html,10.0,-5.3,.198,-6.7,37,19,-1.4,milescj01,373,5.7,-0.5
.002,,1.1,.082,PF,Darko Milicic,ORL,0.0,16.0,.492,1.2,18.4,5.9,,13.8,9.6,3.3,06/07,18.7,m/milicda01.html,7.9,-2.9,.420,0.4,80,21,3.2,milicda01,1913,14.1,3.3
.039,,1.9,.095,PG,Andre Miller,TOT,3.5,17.7,.520,1.9,10.1,0.3,,16.1,3.9,2.4,06/07,19.2,m/millean02.html,34.3,0.8,.311,0.5,80,30,-0.3,millean02,2966,7.0,5.9
.065,,0.5,.113,PG,Andre Miller,DEN,1.1,19.7,.526,2.2,10.7,0.3,,16.6,3.5,0.8,06/07,18.5,m/millean02.html,38.7,0.7,.343,0.4,23,30,-0.2,millean02,822,7.1,1.9
.029,,1.4,.088,PG,Andre Miller,PHI,2.3,16.9,.518,1.8,9.8,0.2,,15.9,4.0,1.6,06/07,19.4,m/millean02.html,32.7,0.9,.300,0.6,57,30,-0.3,millean02,2144,6.9,3.9
.067,,0.8,.072,C,Brad Miller,SAC,1.0,16.2,.508,1.1,21.7,1.7,,13.5,5.1,1.7,06/07,16.8,m/millebr01.html,20.4,-1.7,.302,-0.1,63,30,1.6,millebr01,1783,13.2,2.7
.493,,2.8,.085,SG,Mike Miller,MEM,4.6,14.0,.588,1.0,14.2,0.5,,16.4,2.3,0.3,06/07,21.1,m/millemi01.html,18.7,3.7,.201,2.1,70,26,-1.6,millemi01,2740,8.2,4.8
.008,,1.8,.153,PF,Paul Millsap,UTA,2.4,16.1,.571,2.4,19.8,4.2,,17.6,15.1,2.3,06/07,17.8,m/millspa01.html,6.7,0.3,.523,2.9,82,21,2.6,millspa01,1472,17.5,4.7
.002,,1.8,.220,C,Yao Ming*,HOU,4.0,14.3,.601,0.6,24.7,4.5,,26.5,7.2,3.4,06/07,33.5,m/mingya01.html,12.3,0.4,.504,2.3,48,26,2.0,mingya01,1624,16.0,7.4
.279,,1.1,.078,SG,Cuttino Mobley,LAC,2.2,12.8,.546,1.7,9.0,0.7,,12.5,2.2,2.4,06/07,18.4,m/moblecu01.html,11.7,0.1,.271,-0.4,78,31,-0.5,moblecu01,2841,5.6,4.6
.000,,0.0,.145,C,Nazr Mohammed,DET,0.9,14.3,.554,1.9,21.5,4.0,,16.5,13.7,1.5,06/07,18.5,m/mohamna01.html,2.0,-2.3,.369,-1.8,51,29,0.5,mohamna01,773,17.6,2.3
.002,,1.1,.131,C,Mikki Moore,NJN,3.5,15.6,.637,1.2,14.5,2.3,,14.8,8.3,2.3,06/07,16.2,m/mooremi01.html,6.1,-0.7,.464,0.1,79,31,0.8,mooremi01,2082,11.4,5.7
.000,,-0.1,-0.083,C,Randolph Morris,NYK,-0.1,18.8,.231,2.4,21.4,1.8,,1.5,2.7,0.1,06/07,11.0,m/morrira01.html,3.2,-9.6,1.000,-8.0,5,21,1.6,morrira01,44,12.2,-0.1
.273,,-2.0,-0.030,PF,Adam Morrison,CHA,-2.2,11.3,.450,0.6,9.2,0.2,,7.9,2.7,0.8,06/07,22.4,m/morriad01.html,11.9,-3.0,.179,-5.5,78,22,-2.5,morriad01,2326,5.9,-1.5
.000,,0.0,.107,C,Alonzo Mourning*,MIA,1.0,18.7,.590,0.4,16.4,9.0,,16.7,9.7,2.5,06/07,20.8,m/mournal01.html,2.0,-3.9,.725,-2.0,77,36,2.0,mournal01,1572,13.1,3.5
.253,,1.1,.116,PF,Troy Murphy,TOT,2.4,10.8,.541,1.2,19.6,1.7,,14.5,6.0,2.1,06/07,17.2,m/murphtr01.html,10.9,-0.3,.250,0.4,68,26,0.7,murphtr01,1852,12.7,4.5
.328,,0.5,.124,PF,Troy Murphy,GSW,1.0,12.2,.553,1.5,20.1,1.9,,14.8,6.0,0.7,06/07,15.2,m/murphtr01.html,12.8,-0.2,.367,0.9,26,26,1.1,murphtr01,667,12.9,1.7
.219,,0.6,.112,PF,Troy Murphy,IND,1.4,10.1,.536,1.1,19.3,1.6,,14.3,6.0,1.4,06/07,18.3,m/murphtr01.html,9.8,-0.3,.197,0.1,42,26,0.4,murphtr01,1185,12.5,2.8
.189,,-0.4,.042,SG,Ronald Murray,DET,-0.1,15.5,.474,1.8,7.0,0.7,,10.8,2.1,1.4,06/07,18.7,m/murraro01.html,20.4,-2.2,.274,-3.1,69,27,-0.9,murraro01,1477,4.5,1.3
